,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season
549,F00001411,626,0,0,2,20,18.0,18,2
550,F00001415,625,0,0,2,25,13.0,20,3
551,F00001420,625,0,0,2,40,14.0,15,3
552,F00001423,625,0,0,2,40,31.0,1,2
553,F00001426,625,0,0,2,60,19.0,13,2
554,F00001430,625,0,0,2,20,25.0,5,1
555,F00001431,677,0,0,2,5,20.0,9,1
556,F00001432,677,0,0,2,5,34.0,0,2
557,F00001437,677,0,0,2,20,12.0,16,2
558,F00001438,677,0,0,2,20,15.0,4,1
559,F00001441,677,0,0,2,30,17.0,16,2
560,F00001449,677,0,0,2,40,28.0,8,2
561,F00001451,677,0,0,2,40,,11,3
562,F00001452,731,0,0,2,20,26.0,10,2
563,F00001455,732,0,0,2,10,16.0,16,2
564,F00001456,731,0,0,2,10,25.0,12,3
565,F00001463,731,0,0,2,20,22.0,12,1
566,F00001470,732,0,0,2,30,12.0,22,1
567,F00001471,731,0,0,2,30,16.0,20,2
568,F00001473,731,0,0,2,30,23.0,11,2
569,F00001474,731,0,0,2,30,37.0,2,3
570,F00001475,731,0,0,2,40,,19,2
571,F00001476,732,0,0,2,40,36.0,2,2
572,F00001478,731,0,0,2,60,,17,2
573,F00001479,731,0,0,2,60,32.0,0,2
574,F00001482,732,0,0,2,80,25.0,3,3
575,F00001483,789,0,0,2,20,26.0,5,2
576,F00001484,789,0,0,2,5,19.0,13,2
577,F00001491,789,0,0,2,20,19.0,20,3
578,F00001492,789,0,0,2,20,27.0,13,2
579,F00001494,790,0,0,2,20,30.0,3,1
580,F00001498,789,0,0,2,30,22.0,13,2
581,F00001499,789,0,0,2,30,24.0,4,1
582,F00001501,789,0,0,2,30,35.0,3,1
583,F00001507,790,0,0,2,50,36.0,3,3
584,F00001514,851,0,0,2,10,5.0,20,1
585,F00001515,851,0,0,2,10,14.0,24,2
586,F00001517,851,0,0,2,10,25.0,17,2
587,F00001519,851,0,0,2,15,36.0,0,1
588,F00001521,851,0,0,2,20,24.0,11,3
589,F00001522,851,0,0,2,20,30.0,14,1
590,F00001526,851,0,0,2,30,18.0,11,3
591,F00001527,851,0,0,2,30,30.0,9,2
592,F00001530,851,0,0,2,40,18.0,24,2
593,F00001532,851,0,0,2,40,24.0,16,3
594,F00001533,851,0,0,2,40,26.0,14,2
595,F00001537,851,0,0,2,50,10.0,22,2
596,F00001539,851,0,0,2,70,,4,2
597,F00001541,851,0,0,2,10,20.0,16,2
598,F00001542,851,0,0,2,20,32.0,5,1
599,F00001544,915,0,0,2,5,18.0,16,2
600,F00001546,915,0,0,2,5,32.0,0,1
601,F00001547,915,0,0,2,10,17.0,19,2
602,F00001551,916,0,0,2,15,18.0,21,3
603,F00001560,915,0,0,2,30,34.0,7,3
604,F00001562,915,0,0,2,30,43.0,0,1
605,F00001563,915,0,0,2,40,10.0,24,2
606,F00001564,916,0,0,2,40,13.0,19,2
607,F00001565,915,0,0,2,40,14.0,25,2
608,F00001566,915,0,0,2,40,26.0,12,3
609,F00001570,915,0,0,2,45,33.0,2,2
610,F00001574,915,0,0,2,50,35.0,8,2
611,F00001576,915,0,0,2,60,40.0,1,2
612,F00001577,916,0,0,2,70,28.0,10,3
613,F00001578,915,0,0,2,80,35.0,0,2
614,F00001580,915,0,0,2,20,35.0,5,1
615,F00001582,916,0,0,2,10,28.0,13,2
616,F00001583,915,0,0,2,20,25.0,5,1
617,F00001585,984,0,0,2,10,26.0,15,2
618,F00001588,984,0,0,2,15,,6,2
619,F00001589,984,0,0,2,20,14.0,16,1
620,F00001594,984,0,0,2,20,24.0,3,2
621,F00001596,984,0,0,2,20,29.0,1,2
622,F00001601,984,0,0,2,30,28.0,15,3
623,F00001603,984,0,0,2,30,37.0,7,2
624,F00001604,984,0,0,2,30,38.0,2,2
625,F00001605,984,0,0,2,30,42.0,6,2
626,F00001607,984,0,0,2,40,,19,3
627,F00001611,984,0,0,2,40,25.0,18,1
628,F00001612,984,0,0,2,40,30.0,14,3
629,F00001615,984,0,0,2,55,27.0,15,2
630,F00001620,984,0,0,2,80,37.0,4,3
631,F00001624,1056,0,0,2,10,22.0,7,2
632,F00001626,1056,0,0,2,10,31.0,8,2
633,F00001627,1056,0,0,2,10,36.0,3,1
634,F00001631,1056,0,0,2,15,29.0,7,3
635,F00001636,1056,0,0,2,20,20.0,20,2
636,F00001638,1056,0,0,2,20,,14,2
637,F00001639,1056,0,0,2,20,24.0,15,2
638,F00001641,1056,0,0,2,20,29.0,7,2
639,F00001645,1056,0,0,2,20,33.0,15,1
640,F00001650,1056,0,0,2,30,20.0,22,1
641,F00001651,1056,0,0,2,30,31.0,7,2
642,F00001658,1056,0,0,2,45,28.0,13,2
643,F00001661,1056,0,0,2,60,30.0,11,2
644,F00001663,1056,0,0,2,60,43.0,0,3
645,F00001664,1056,0,0,2,60,43.0,1,1
646,F00001665,1056,0,0,2,10,18.0,20,2
647,F00001669,1056,0,0,2,30,44.0,4,1
648,F00001672,1132,0,0,2,10,9.0,27,2
649,F00001674,1132,0,0,2,10,25.0,16,3
650,F00001675,1132,0,0,2,10,30.0,8,1
651,F00001681,1132,0,0,2,20,14.0,27,2
652,F00001690,1132,0,0,2,20,30.0,13,3
653,F00001692,1132,0,0,2,20,34.0,3,1
654,F00001695,1132,0,0,2,20,41.0,2,2
655,F00001697,1132,0,0,2,20,47.0,1,3
656,F00001700,1132,0,0,2,25,29.0,4,2
657,F00001702,1132,0,0,2,30,16.0,18,1
658,F00001705,1132,0,0,2,30,24.0,16,3
659,F00001707,1132,0,0,2,40,25.0,1,3
660,F00001715,1132,0,0,2,50,29.0,13,2
661,F00001717,1132,0,0,2,60,,18,2
662,F00001720,1132,0,0,2,40,38.0,6,3
663,F00001722,1132,0,0,2,40,10.0,27,2
664,F00001723,1132,0,0,2,30,32.0,7,1
665,F00001727,1212,0,0,2,5,20.0,19,2
666,F00001730,1212,0,0,2,10,16.0,27,2
667,F00001731,1212,0,0,2,10,17.0,27,2
668,F00001732,1212,0,0,2,10,29.0,14,3
669,F00001737,1212,0,0,2,20,15.0,29,2
670,F00001738,1212,0,0,2,20,22.0,16,1
671,F00001741,1212,0,0,2,20,,5,2
672,F00001742,1212,0,0,2,20,36.0,7,2
673,F00001743,1212,0,0,2,20,37.0,5,1
674,F00001746,1212,0,0,2,30,28.0,12,1
675,F00001747,1212,0,0,2,30,32.0,6,2
676,F00001749,1212,0,0,2,30,39.0,4,2
677,F00001751,1212,0,0,2,40,22.0,0,2
678,F00001753,1212,0,0,2,40,,7,3
679,F00001754,1212,0,0,2,50,16.0,27,2
680,F00001755,1212,0,0,2,50,21.0,20,2
681,F00001756,1212,0,0,2,55,39.0,6,3
682,F00001759,1212,0,0,2,60,,9,3
683,F00001763,1212,0,0,2,60,25.0,21,1
684,F00001765,1296,0,0,2,20,20.0,20,2
685,F00001767,1296,0,0,2,35,,5,2
686,F00001768,1297,0,0,2,60,30.0,18,1
687,F00001771,1297,0,0,2,10,15.0,20,2
688,F00001772,1297,0,0,2,10,30.0,6,3
689,F00001783,1297,0,0,2,30,,18,2
690,F00001786,1296,0,0,2,30,34.0,15,2
691,F00001788,1297,0,0,2,40,37.0,3,1
692,F00001791,1296,0,0,2,60,30.0,10,2
693,F00001793,1296,0,0,2,60,45.0,6,1
694,F00001796,1297,0,0,2,40,25.0,18,2
695,F00001798,1297,0,0,2,10,15.0,25,2
696,F00001799,1296,0,0,2,20,22.0,20,1
697,F00001800,1297,0,0,2,20,30.0,5,3
698,F00001801,1296,0,0,2,40,,4,3
699,F00001804,1385,0,0,2,10,25.0,11,2
700,F00001805,1385,0,0,2,10,25.0,16,1
701,F00001806,1385,0,0,2,10,37.0,6,2
702,F00001808,1385,0,0,2,15,13.0,28,2
703,F00001811,1385,0,0,2,15,28.0,13,1
704,F00001815,1385,0,0,2,20,13.0,28,1
705,F00001821,1385,0,0,2,20,27.0,11,2
706,F00001822,1385,0,0,2,20,28.0,17,2
707,F00001825,1385,0,0,2,20,,10,3
708,F00001826,1385,0,0,2,20,35.0,16,2
709,F00001828,1385,0,0,2,20,42.0,2,2
710,F00001831,1385,0,0,2,30,21.0,25,2
711,F00001835,1385,0,0,2,40,28.0,12,2
712,F00001837,1385,0,0,2,40,30.0,6,3
713,F00001839,1385,0,0,2,40,34.0,11,2
714,F00001842,1385,0,0,2,50,,7,1
715,F00001843,1385,0,0,2,60,25.0,21,2
716,F00001844,1385,0,0,2,60,26.0,19,1
717,F00001845,1385,0,0,2,60,,7,2
718,F00001847,1385,0,0,2,60,39.0,2,2
719,F00001851,1385,0,0,2,15,22.0,27,1
720,F00001852,1385,0,0,2,20,22.0,21,1
721,F00001855,1385,0,0,2,30,25.0,6,2
722,F00001859,1478,0,0,2,10,34.0,3,1
723,F00001861,1478,0,0,2,15,30.0,7,1
724,F00001863,1478,0,0,2,15,,7,2
725,F00001865,1478,0,0,2,20,,30,2
726,F00001866,1478,0,0,2,20,15.0,27,2
727,F00001870,1478,0,0,2,20,28.0,10,3
728,F00001871,1478,0,0,2,20,32.0,16,3
729,F00001872,1478,0,0,2,20,32.0,20,1
730,F00001873,1478,0,0,2,20,34.0,13,2
731,F00001874,1478,0,0,2,20,37.0,6,2
732,F00001877,1478,0,0,2,20,46.0,3,2
733,F00001880,1478,0,0,2,30,30.0,8,1
734,F00001883,1478,0,0,2,40,20.0,12,1
735,F00001885,1478,0,0,2,40,38.0,1,2
736,F00001888,1478,0,0,2,60,13.0,30,3
737,F00001890,1478,0,0,2,60,38.0,12,3
738,F00001892,1478,0,0,2,40,40.0,3,3
739,F00001895,1575,0,0,2,10,36.0,11,1
740,F00001899,1576,0,0,2,20,25.0,21,1
741,F00001901,1576,0,0,2,20,34.0,6,2
742,F00001902,1575,0,0,2,20,36.0,19,2
743,F00001904,1575,0,0,2,20,,10,3
744,F00001906,1576,0,0,2,30,18.0,20,1
745,F00001907,1576,0,0,2,30,21.0,23,2
746,F00001910,1575,0,0,2,40,12.0,33,1
747,F00001911,1576,0,0,2,40,22.0,12,3
748,F00001912,1576,0,0,2,40,,22,3
749,F00001913,1575,0,0,2,40,30.0,21,2
750,F00001919,1576,0,0,2,60,50.0,3,2
751,F00001920,1576,0,0,2,90,31.0,12,1
752,F00001924,1575,0,0,2,20,37.0,10,2
753,F00001925,1576,0,0,2,60,,12,2
754,F00001930,1678,0,0,2,20,,32,3
755,F00001931,1678,0,0,2,20,23.0,16,1
756,F00001937,1678,0,0,2,30,23.0,18,1
757,F00001941,1678,0,0,2,40,22.0,25,1
758,F00001942,1678,0,0,2,40,23.0,8,1
759,F00001946,1678,0,0,2,40,44.0,5,2
760,F00001954,1786,0,0,2,10,15.0,22,3
761,F00001955,1786,0,0,2,10,29.0,19,2
762,F00001956,1785,0,0,2,10,29.0,20,3
763,F00001961,1785,0,0,2,10,,13,2
764,F00001962,1785,0,0,2,10,38.0,9,1
765,F00001965,1786,0,0,2,15,17.0,30,2
766,F00001968,1785,0,0,2,20,,27,1
767,F00001982,1785,0,0,2,40,32.0,13,2
768,F00001986,1786,0,0,2,40,49.0,6,2
769,F00001988,1785,0,0,2,15,28.0,20,2
770,F00001990,1785,0,0,2,5,28.0,17,2
771,F00001991,1786,0,0,2,15,38.0,7,2
772,F00001996,1785,0,0,2,5,32.0,18,2
773,F00001997,1785,0,0,2,40,35.0,15,1
774,F00001999,1786,0,0,2,20,30.0,17,2
775,F00002000,1898,0,0,2,5,15.0,34,2
776,F00002001,1898,0,0,2,5,30.0,9,2
777,F00002002,1898,0,0,2,10,24.0,24,2
778,F00002004,1898,0,0,2,10,33.0,16,2
779,F00002012,1898,0,0,2,20,35.0,16,2
780,F00002013,1898,0,0,2,20,40.0,8,2
781,F00002021,1898,0,0,2,40,5.0,32,2
782,F00002022,1898,0,0,2,40,31.0,14,1
783,F00002027,1898,0,0,2,50,35.0,16,2
784,F00002029,1898,0,0,2,60,44.0,8,1
785,F00002032,1898,0,0,2,40,35.0,16,2
786,F00002036,1898,0,0,2,15,23.0,28,2
787,F00002037,2015,0,0,2,5,16.0,33,1
788,F00002040,2016,0,0,2,10,15.0,31,2
789,F00002042,2016,0,0,2,10,23.0,22,2
790,F00002043,2015,0,0,2,10,28.0,20,3
791,F00002048,2015,0,0,2,20,32.0,14,3
792,F00002051,2015,0,0,2,20,35.0,16,2
793,F00002057,2015,0,0,2,25,40.0,10,2
794,F00002060,2015,0,0,2,30,,7,2
795,F00002062,2016,0,0,2,30,40.0,14,3
796,F00002068,2016,0,0,2,40,41.0,12,1
797,F00002069,2015,0,0,2,40,,2,1
798,F00002070,2015,0,0,2,50,40.0,15,1
799,F00002072,2016,0,0,2,60,26.0,12,2
800,F00002073,2015,0,0,2,60,50.0,2,1
801,F00002074,2015,0,0,2,60,35.0,21,2
802,F00002077,2016,0,0,2,20,44.0,5,1
803,F00002078,2016,0,0,2,20,51.0,3,2
804,F00002079,2015,0,0,2,40,36.0,10,3
805,F00002081,2015,0,0,2,40,30.0,25,3
806,F00002088,2139,0,0,2,10,20.0,30,2
807,F00002089,2139,0,0,2,10,26.0,21,3
808,F00002092,2138,0,0,2,10,39.0,16,2
809,F00002095,2139,0,0,2,15,20.0,32,1
810,F00002096,2139,0,0,2,15,23.0,23,2
811,F00002097,2139,0,0,2,15,27.0,16,2
812,F00002098,2138,0,0,2,15,30.0,21,2
813,F00002099,2139,0,0,2,20,10.0,13,2
814,F00002103,2139,0,0,2,20,25.0,4,2
815,F00002104,2138,0,0,2,20,25.0,15,2
816,F00002108,2138,0,0,2,20,38.0,13,1
817,F00002111,2139,0,0,2,25,32.0,18,2
818,F00002115,2138,0,0,2,30,47.0,13,2
819,F00002117,2139,0,0,2,60,41.0,7,2
820,F00002120,2138,0,0,2,10,45.0,8,1
821,F00002121,2138,0,0,2,60,36.0,18,2
822,F00002124,2138,0,0,2,25,33.0,25,2
823,F00002125,2138,0,0,2,10,,16,2
824,F00002132,2267,0,0,2,10,,25,1
825,F00002133,2267,0,0,2,10,40.0,10,3
826,F00002134,2267,0,0,2,10,55.0,0,1
827,F00002135,2267,0,0,2,15,19.0,34,3
828,F00002138,2267,0,0,2,15,45.0,10,2
829,F00002143,2267,0,0,2,20,16.0,34,2
830,F00002145,2267,0,0,2,20,28.0,29,1
831,F00002150,2267,0,0,2,20,35.0,9,1
832,F00002153,2267,0,0,2,20,,8,2
833,F00002155,2267,0,0,2,20,45.0,11,2
834,F00002158,2267,0,0,2,25,51.0,2,1
835,F00002161,2267,0,0,2,30,38.0,15,2
836,F00002163,2267,0,0,2,35,46.0,8,2
837,F00002167,2267,0,0,2,40,46.0,9,2
838,F00002168,2267,0,0,2,40,48.0,6,2
839,F00002169,2267,0,0,2,50,12.0,33,2
840,F00002171,2267,0,0,2,10,25.0,19,3
841,F00002176,2267,0,0,2,10,30.0,19,2
842,F00002180,2402,0,0,2,10,36.0,19,2
843,F00002185,2401,0,0,2,20,32.0,24,1
844,F00002187,2401,0,0,2,20,47.0,6,2
845,F00002188,2402,0,0,2,20,53.0,1,2
846,F00002189,2402,0,0,2,25,42.0,10,3
847,F00002194,2402,0,0,2,40,49.0,1,2
848,F00002195,2401,0,0,2,60,52.0,2,3
849,F00002196,2402,0,0,2,30,35.0,12,3
850,F00002201,2402,0,0,2,10,20.0,25,1
851,F00002203,2401,0,0,2,20,25.0,27,2
852,F00002204,2401,0,0,2,30,44.0,10,2
853,F00002208,2541,0,0,2,15,15.0,36,2
854,F00002211,2542,0,0,2,20,27.0,19,3
855,F00002216,2542,0,0,2,20,51.0,0,1
856,F00002225,2541,0,0,2,40,54.0,2,2
857,F00002227,2542,0,0,2,70,,9,2
858,F00002228,2541,0,0,2,20,38.0,11,2
859,F00002232,2541,0,0,2,20,,12,2
860,F00002233,2688,0,0,2,10,,0,1
861,F00002234,2688,0,0,2,10,36.0,17,3
862,F00002237,2688,0,0,2,20,29.0,22,2
863,F00002239,2688,0,0,2,20,33.0,24,2
864,F00002242,2688,0,0,2,20,,5,2
865,F00002243,2687,0,0,2,30,26.0,20,1
866,F00002244,2688,0,0,2,30,34.0,23,2
867,F00002246,2688,0,0,2,30,45.0,10,3
868,F00002248,2688,0,0,2,40,16.0,41,2
869,F00002250,2687,0,0,2,40,39.0,17,3
870,F00002253,2688,0,0,2,10,16.0,37,2
871,F00002258,2840,0,0,2,15,,36,2
872,F00002263,2840,0,0,2,20,39.0,13,3
873,F00002265,2840,0,0,2,40,,27,3
874,F00002266,2840,0,0,2,40,35.0,18,2
875,F00002267,2840,0,0,2,40,40.0,23,1
876,F00002270,2840,0,0,2,55,30.0,25,2
877,F00002273,2840,0,0,2,10,47.0,8,1
878,F00002275,2840,0,0,2,60,,13,2
879,F00002276,2999,0,0,2,55,30.0,15,1
880,F00002279,2999,0,0,2,10,40.0,10,3
881,F00002280,2999,0,0,2,10,54.0,8,2
882,F00002281,2999,0,0,2,15,,4,3
883,F00002282,2999,0,0,2,20,5.0,39,3
884,F00002284,2999,0,0,2,20,37.0,19,3
885,F00002285,2999,0,0,2,20,40.0,9,2
886,F00002286,2999,0,0,2,20,,2,2
887,F00002287,2999,0,0,2,30,33.0,12,3
888,F00002290,2999,0,0,2,40,,21,2
889,F00002292,2999,0,0,2,20,43.0,17,1
890,F00002293,2999,0,0,2,10,22.0,39,2
891,F00002294,2999,0,0,2,20,,5,2
892,F00002295,2999,0,0,2,40,31.0,28,2
893,F00002296,2999,0,0,2,5,,14,2
894,F00002297,3165,0,0,2,5,10.0,30,3
895,F00002303,3164,0,0,2,20,14.0,40,2
896,F00002307,3165,0,0,2,20,40.0,3,2
897,F00002309,3164,0,0,2,30,22.0,35,1
898,F00002313,3164,0,0,2,20,34.0,23,1
899,F00002328,3516,0,0,2,20,49.0,7,2
900,F00002329,3515,0,0,2,20,54.0,9,1
901,F00002330,3516,0,0,2,40,29.0,18,2
902,F00002335,3516,0,0,2,10,20.0,39,3
903,F00002336,3516,0,0,2,20,53.0,3,2
904,F00002343,3702,0,0,2,10,18.0,42,3
905,F00002344,3702,0,0,2,15,35.0,28,1
906,F00002352,3702,0,0,2,20,40.0,18,2
907,F00002353,3702,0,0,2,30,35.0,8,3
908,F00002354,3702,0,0,2,20,45.0,17,3
909,F00002355,3702,0,0,2,30,54.0,8,1
910,F00002361,3895,0,0,2,20,45.0,16,1
911,F00002364,3896,0,0,2,25,35.0,19,1
912,F00002367,3895,0,0,2,20,41.0,26,1
913,F00002370,3895,0,0,2,15,46.0,15,2
914,F00002374,4097,0,0,2,10,,22,2
915,F00002375,4097,0,0,2,40,45.0,15,2
916,F00002376,4097,0,0,2,50,33.0,30,1
917,F00002377,150,0,1,2,15,10.0,5,1
918,F00002380,150,0,1,2,30,15.0,0,1
919,F00002382,168,0,1,2,30,10.0,6,1
920,F00002389,209,0,1,2,10,19.0,2,2
921,F00002390,209,0,1,2,15,,7,1
922,F00002391,209,0,1,2,15,21.0,1,2
923,F00002395,232,0,1,2,15,14.0,5,2
924,F00002400,232,0,1,2,40,14.0,8,2
925,F00002401,232,0,1,2,50,16.0,9,1
926,F00002404,257,0,1,2,20,20.0,5,1
927,F00002405,256,0,1,2,20,21.0,5,2
928,F00002406,257,0,1,2,25,15.0,5,2
929,F00002413,283,0,1,2,20,20.0,2,2
930,F00002417,283,0,1,2,55,21.0,3,1
931,F00002418,311,0,1,2,10,20.0,0,2
932,F00002422,312,0,1,2,45,,10,2
933,F00002426,342,0,1,2,15,18.0,4,2
934,F00002430,342,0,1,2,25,22.0,6,1
935,F00002433,342,0,1,2,50,22.0,0,2
936,F00002436,375,0,1,2,20,13.0,10,3
937,F00002438,375,0,1,2,20,17.0,10,1
938,F00002440,375,0,1,2,20,21.0,1,2
939,F00002442,375,0,1,2,20,22.0,3,1
940,F00002445,375,0,1,2,30,18.0,0,2
941,F00002446,375,0,1,2,60,29.0,1,2
942,F00002449,410,0,1,2,10,12.0,5,3
943,F00002451,410,0,1,2,15,12.0,11,1
944,F00002454,410,0,1,2,20,16.0,2,1
945,F00002455,410,0,1,2,20,24.0,1,1
946,F00002458,410,0,1,2,30,20.0,7,1
947,F00002463,411,0,1,2,40,13.0,3,2
948,F00002465,411,0,1,2,40,17.0,11,3
949,F00002466,411,0,1,2,40,22.0,13,2
950,F00002469,411,0,1,2,55,16.0,13,2
951,F00002474,448,0,1,2,5,8.0,0,3
952,F00002477,448,0,1,2,10,20.0,1,2
953,F00002478,448,0,1,2,15,10.0,8,1
954,F00002479,448,0,1,2,15,15.0,8,2
955,F00002485,448,0,1,2,20,18.0,11,1
956,F00002486,448,0,1,2,20,19.0,6,2
957,F00002489,448,0,1,2,20,21.0,16,1
958,F00002492,448,0,1,2,30,22.0,13,2
959,F00002495,448,0,1,2,35,16.0,0,1
960,F00002501,448,0,1,2,40,29.0,4,1
961,F00002503,448,0,1,2,50,22.0,2,2
962,F00002505,448,0,1,2,60,24.0,5,3
963,F00002507,448,0,1,2,70,21.0,1,1
964,F00002509,488,0,1,2,10,5.0,17,1
965,F00002512,488,0,1,2,20,14.0,13,3
966,F00002514,489,0,1,2,20,18.0,3,1
967,F00002515,488,0,1,2,20,18.0,12,2
968,F00002516,488,0,1,2,20,20.0,9,1
969,F00002517,488,0,1,2,20,23.0,8,2
970,F00002519,489,0,1,2,20,25.0,0,3
971,F00002522,488,0,1,2,25,,14,1
972,F00002523,488,0,1,2,25,12.0,14,2
973,F00002526,488,0,1,2,30,16.0,12,3
974,F00002527,488,0,1,2,30,19.0,0,3
975,F00002528,488,0,1,2,30,28.0,0,2
976,F00002530,488,0,1,2,40,15.0,8,1
977,F00002537,489,0,1,2,50,24.0,2,1
978,F00002538,488,0,1,2,60,20.0,12,1
979,F00002539,488,0,1,2,60,28.0,3,3
980,F00002544,531,0,1,2,10,16.0,15,1
981,F00002546,531,0,1,2,15,11.0,5,2
982,F00002547,531,0,1,2,20,15.0,8,2
983,F00002548,531,0,1,2,20,15.0,10,2
984,F00002550,531,0,1,2,20,19.0,2,3
985,F00002551,531,0,1,2,20,20.0,15,1
986,F00002552,531,0,1,2,25,,18,2
987,F00002556,531,0,1,2,30,18.0,8,1
988,F00002558,531,0,1,2,30,22.0,7,1
989,F00002562,531,0,1,2,40,18.0,13,2
990,F00002563,531,0,1,2,40,23.0,7,1
991,F00002564,531,0,1,2,45,14.0,17,3
992,F00002565,531,0,1,2,60,35.0,0,2
993,F00002567,531,0,1,2,70,19.0,13,2
994,F00002572,577,0,1,2,10,18.0,9,1
995,F00002581,577,0,1,2,15,22.0,4,2
996,F00002582,577,0,1,2,15,22.0,13,3
997,F00002583,577,0,1,2,15,23.0,1,1
998,F00002586,577,0,1,2,20,10.0,10,3
999,F00002593,577,0,1,2,20,30.0,6,2
1000,F00002594,577,0,1,2,30,14.0,14,3
1001,F00002596,577,0,1,2,30,20.0,6,2
1002,F00002597,577,0,1,2,30,26.0,7,3
1003,F00002598,577,0,1,2,35,18.0,11,2
1004,F00002600,577,0,1,2,35,30.0,2,2
1005,F00002602,577,0,1,2,40,13.0,17,1
1006,F00002605,577,0,1,2,40,21.0,3,2
1007,F00002612,577,0,1,2,50,11.0,14,1
1008,F00002613,577,0,1,2,50,24.0,1,2
1009,F00002615,577,0,1,2,60,20.0,11,2
1010,F00002617,577,0,1,2,60,31.0,3,2
1011,F00002621,625,0,1,2,5,19.0,12,2
1012,F00002623,626,0,1,2,10,12.0,18,2
1013,F00002624,626,0,1,2,10,14.0,15,2
1014,F00002625,626,0,1,2,10,19.0,2,3
1015,F00002626,626,0,1,2,10,23.0,12,1
1016,F00002629,626,0,1,2,15,16.0,15,2
1017,F00002632,626,0,1,2,20,12.0,12,1
1018,F00002640,625,0,1,2,20,34.0,4,1
1019,F00002641,626,0,1,2,25,15.0,15,2
1020,F00002647,625,0,1,2,30,18.0,17,2
1021,F00002648,625,0,1,2,30,23.0,1,1
1022,F00002650,625,0,1,2,30,27.0,5,2
1023,F00002652,625,0,1,2,40,11.0,17,2
1024,F00002655,625,0,1,2,40,20.0,7,3
1025,F00002657,626,0,1,2,40,,0,1
1026,F00002658,626,0,1,2,45,18.0,16,1
1027,F00002659,625,0,1,2,45,31.0,1,2
1028,F00002660,625,0,1,2,50,9.0,20,3
1029,F00002662,626,0,1,2,50,26.0,7,2
1030,F00002671,625,0,1,2,80,29.0,7,3
1031,F00002673,626,0,1,2,50,25.0,11,3
1032,F00002674,626,0,1,2,20,28.0,2,2
1033,F00002675,625,0,1,2,50,26.0,1,2
1034,F00002676,677,0,1,2,20,,6,1
1035,F00002677,677,0,1,2,40,18.0,16,1
1036,F00002682,677,0,1,2,10,15.0,8,2
1037,F00002687,677,0,1,2,15,12.0,21,1
1038,F00002690,677,0,1,2,15,30.0,6,2
1039,F00002693,677,0,1,2,20,14.0,20,1
1040,F00002695,677,0,1,2,20,16.0,5,1
1041,F00002696,677,0,1,2,20,16.0,13,2
1042,F00002697,677,0,1,2,20,,10,1
1043,F00002698,677,0,1,2,20,20.0,3,1
1044,F00002700,677,0,1,2,20,21.0,10,2
1045,F00002702,677,0,1,2,20,31.0,1,1
1046,F00002707,677,0,1,2,25,34.0,2,1
1047,F00002710,677,0,1,2,30,26.0,11,2
1048,F00002711,677,0,1,2,30,29.0,12,2
1049,F00002717,677,0,1,2,40,17.0,16,1
1050,F00002720,677,0,1,2,45,17.0,14,1
1051,F00002727,677,0,1,2,60,27.0,8,3
1052,F00002731,731,0,1,2,10,8.0,22,2
1053,F00002732,731,0,1,2,10,,13,1
1054,F00002733,731,0,1,2,10,16.0,20,2
1055,F00002736,731,0,1,2,10,29.0,4,3
1056,F00002740,732,0,1,2,20,7.0,22,2
1057,F00002742,731,0,1,2,20,18.0,8,1
1058,F00002743,731,0,1,2,20,18.0,10,1
1059,F00002744,731,0,1,2,20,19.0,15,1
1060,F00002746,731,0,1,2,20,20.0,17,2
1061,F00002747,731,0,1,2,20,24.0,0,1
1062,F00002756,731,0,1,2,30,18.0,13,1
1063,F00002757,731,0,1,2,30,19.0,17,1
1064,F00002760,731,0,1,2,30,24.0,7,2
1065,F00002767,731,0,1,2,40,23.0,12,1
1066,F00002774,732,0,1,2,60,26.0,3,2
1067,F00002779,789,0,1,2,5,22.0,18,1
1068,F00002780,789,0,1,2,10,10.0,4,3
1069,F00002784,790,0,1,2,10,20.0,8,3
1070,F00002785,789,0,1,2,10,22.0,7,2
1071,F00002786,790,0,1,2,10,35.0,1,1
1072,F00002789,789,0,1,2,15,24.0,6,2
1073,F00002790,789,0,1,2,15,33.0,0,2
1074,F00002791,790,0,1,2,20,13.0,19,1
1075,F00002792,789,0,1,2,20,18.0,0,1
1076,F00002799,789,0,1,2,20,27.0,9,2
1077,F00002800,789,0,1,2,20,30.0,8,2
1078,F00002802,789,0,1,2,20,,0,1
1079,F00002805,789,0,1,2,30,13.0,21,2
1080,F00002806,789,0,1,2,30,23.0,2,3
1081,F00002810,789,0,1,2,35,20.0,12,2
1082,F00002813,789,0,1,2,40,17.0,17,2
1083,F00002815,790,0,1,2,50,21.0,16,1
1084,F00002817,789,0,1,2,50,33.0,5,2
1085,F00002822,789,0,1,2,50,,16,1
1086,F00002823,789,0,1,2,20,10.0,19,1
1087,F00002824,851,0,1,2,5,,14,2
1088,F00002827,851,0,1,2,10,17.0,16,3
1089,F00002828,851,0,1,2,10,21.0,13,1
1090,F00002830,851,0,1,2,15,7.0,19,1
1091,F00002832,851,0,1,2,15,18.0,18,3
1092,F00002842,851,0,1,2,20,27.0,15,1
1093,F00002843,851,0,1,2,20,28.0,12,2
1094,F00002844,850,0,1,2,20,30.0,0,1
1095,F00002845,851,0,1,2,20,34.0,0,2
1096,F00002850,851,0,1,2,25,26.0,8,1
